Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	6.241	10.639	0	2	102	0	0	NA	NA	NA	NA	NA
2	1	2	6.241	10.639	0	2	55	0	0	NA	0	NA	0	NA
3	1	3	6.195	10.41	0	2	18	0.234	0.234	NA	0.234	NA	-101.31	-101.31
4	1	4	6.195	10.41	0	2	37	0.234	0.234	NA	0	NA	0	101.31
5	1	5	6.241	10.181	0	2	9	0.467	0.458	NA	0.234	NA	-78.69	-78.69
6	1	6	6.379	10.089	0	2	46	0.632	0.567	NA	0.165	NA	-33.69	45
7	1	7	6.47	9.539	0	2	27	1.19	1.123	NA	0.557	NA	-80.538	-46.848
8	1	8	6.47	9.906	0	2	37	1.556	0.768	NA	0.366	NA	90	170.538
9	1	9	6.745	9.997	0	2	65	1.846	0.816	NA	0.29	NA	18.435	-71.565
10	1	10	6.745	9.86	0	2	74	1.983	0.928	NA	0.137	NA	-90	-108.435
11	1	11	6.745	9.768	0	2	9	2.075	1.006	NA	0.092	NA	-90	0
12	1	12	6.745	9.768	0	2	65	2.075	1.006	NA	0	NA	0	90
13	1	13	6.745	9.768	0	2	55	2.075	1.006	NA	0	NA	0	0
14	1	14	6.699	9.86	0	2	46	2.177	0.903	NA	0.102	NA	116.565	116.565
15	1	15	6.699	9.86	0	2	27	2.177	0.903	NA	0	NA	0	-116.565
16	1	16	6.653	10.089	0	2	37	2.411	0.687	NA	0.234	NA	101.31	101.31
17	1	17	6.562	10.272	0	2	46	2.616	0.487	NA	0.205	NA	116.565	15.255
18	1	18	6.699	10.318	0	2	37	2.76	0.559	NA	0.145	NA	18.435	-98.13
19	1	19	6.928	10.135	0	2	27	3.054	0.852	NA	0.293	NA	-38.66	-57.095
20	1	20	6.837	10.272	0	2	9	3.219	0.699	NA	0.165	NA	123.69	162.35
21	1	21	6.791	10.455	0	2	18	3.408	0.579	NA	0.189	NA	104.036	-19.654
22	1	22	6.791	10.455	0	2	9	3.408	0.579	NA	0	NA	0	-104.036
23	1	23	6.562	10.547	0	2	55	3.655	0.333	NA	0.247	NA	158.199	158.199
24	1	24	6.699	10.639	0	2	18	3.82	0.458	NA	0.165	NA	33.69	-124.509
25	1	25	6.653	10.547	0	2	27	3.922	0.422	NA	0.102	NA	-116.565	-150.255
26	2	1	7.249	9.585	0	2	46	0	0	NA	NA	NA	NA	NA
27	2	2	7.432	9.677	0	2	46	0.205	0.205	NA	0.205	NA	26.565	NA
28	2	3	7.112	9.539	0	2	9	0.554	0.145	NA	0.349	NA	-156.801	176.634
29	2	4	7.066	9.585	0	2	102	0.618	0.183	NA	0.065	NA	135	-68.199
30	2	5	7.341	9.631	0	2	37	0.897	0.102	NA	0.279	NA	9.462	-125.538
31	2	6	7.432	9.219	0	2	9	1.319	0.41	NA	0.422	NA	-77.471	-86.934
32	2	7	7.386	9.539	0	2	27	1.643	0.145	NA	0.324	NA	98.13	175.601
33	2	8	8.165	9.631	0	2	9	2.427	0.917	NA	0.784	NA	6.71	-91.42
34	2	9	7.936	9.448	0	2	18	2.721	0.701	NA	0.293	NA	-141.34	-148.05
35	2	10	7.57	9.585	0	2	27	3.112	0.321	NA	0.391	NA	159.444	-59.216
36	2	11	7.249	9.448	0	2	27	3.461	0.137	NA	0.349	NA	-156.801	43.755
37	2	12	7.432	9.677	0	2	93	3.754	0.205	NA	0.293	NA	51.34	-151.858
38	2	13	7.295	9.86	0	2	55	3.983	0.279	NA	0.229	NA	126.87	75.53
39	2	14	7.341	9.86	0	2	102	4.029	0.29	NA	0.046	NA	0	-126.87
40	2	15	7.249	10.043	0	2	46	4.234	0.458	NA	0.205	NA	116.565	116.565
41	3	1	8.669	9.631	0	2	18	0	0	NA	NA	NA	NA	NA
42	3	2	8.852	9.768	0	2	27	0.229	0.229	NA	0.229	NA	36.87	NA
43	3	3	8.532	9.906	0	2	46	0.578	0.307	NA	0.349	NA	156.801	119.932
44	3	4	8.394	9.997	0	2	0	0.743	0.458	NA	0.165	NA	146.31	-10.491
45	3	5	8.623	10.135	0	2	46	1.01	0.506	NA	0.267	NA	30.964	-115.346
46	3	6	8.806	10.135	0	2	37	1.193	0.522	NA	0.183	NA	0	-30.964
47	3	7	9.035	10.089	0	2	46	1.427	0.587	NA	0.234	NA	-11.31	-11.31
48	3	8	8.715	10.043	0	2	27	1.751	0.415	NA	0.324	NA	-171.87	-160.56
49	3	9	8.944	10.089	0	2	18	1.984	0.534	NA	0.234	NA	11.31	-176.82
50	3	10	8.761	10.089	0	2	27	2.168	0.467	NA	0.183	NA	180	168.69
51	3	11	8.761	10.089	0	2	37	2.168	0.467	NA	0	NA	0	-180
52	3	12	8.944	10.089	0	2	27	2.351	0.534	NA	0.183	NA	0	0
53	3	13	9.31	10.181	0	2	0	2.729	0.845	NA	0.378	NA	14.036	14.036
54	3	14	8.852	10.226	0	2	55	3.189	0.623	NA	0.46	NA	174.289	160.253
55	3	15	8.944	10.318	0	2	46	3.319	0.74	NA	0.13	NA	45	-129.289
