 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,5.369,20.736,0.000,0,2,1,0,2
2,0.000,27,27,27,43.139,23.051,0.231,27,2,1,0,2
