 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,18,18,18,24.552,4.366,0.058,18,2,1,0,2
2,0.000,9,9,9,2.778,15.650,0.029,9,2,1,0,2
