 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,28.085,20.694,0,0,2,17,0,2
2,0.000,0,0,0,4.166,13.975,0,0,2,17,0,2
