Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	19.799	34.421	0	2	37	0	0	NA	NA	NA	NA	NA
2	1	2	19.799	34.487	0	2	18	0.066	0.066	NA	0.066	NA	90	NA
3	1	3	20.659	34.421	0	2	121	0.929	0.86	NA	0.863	NA	-4.399	-94.399
4	1	4	20.858	34.421	0	2	55	1.127	1.059	NA	0.198	NA	0	4.399
5	1	5	20.593	34.355	0	2	65	1.4	0.797	NA	0.273	NA	-165.964	-165.964
6	1	6	20.659	34.421	0	2	121	1.494	0.86	NA	0.094	NA	45	-149.036
7	1	7	20.791	34.553	0	2	74	1.681	1.001	NA	0.187	NA	45	0
8	1	8	20.791	34.553	0	2	46	1.681	1.001	NA	0	NA	0	-45
9	1	9	20.924	34.487	0	2	121	1.829	1.127	NA	0.148	NA	-26.565	-26.565
10	1	10	20.659	34.421	0	2	65	2.102	0.86	NA	0.273	NA	-165.964	-139.399
11	1	11	20.659	34.619	0	2	27	2.3	0.883	NA	0.198	NA	90	-104.036
12	1	12	20.791	34.553	0	2	46	2.448	1.001	NA	0.148	NA	-26.565	-116.565
13	1	13	20.99	34.619	0	2	27	2.657	1.207	NA	0.209	NA	18.435	45
14	1	14	21.387	34.487	0	2	65	3.076	1.589	NA	0.418	NA	-18.435	-36.87
15	1	15	21.122	34.421	0	2	65	3.348	1.323	NA	0.273	NA	-165.964	-147.529
16	1	16	21.453	34.289	0	2	65	3.705	1.659	NA	0.356	NA	-21.801	144.162
17	1	17	21.453	34.421	0	2	27	3.837	1.654	NA	0.132	NA	90	111.801
18	1	18	21.519	34.487	0	2	37	3.931	1.721	NA	0.094	NA	45	-45
19	1	19	21.519	34.487	0	2	27	3.931	1.721	NA	0	NA	0	-45
20	1	20	21.519	34.487	0	2	83	3.931	1.721	NA	0	NA	0	0
21	1	21	21.585	34.09	0	2	27	4.333	1.817	NA	0.402	NA	-80.538	-80.538
22	1	22	21.85	34.09	0	2	18	4.598	2.078	NA	0.265	NA	0	80.538
23	1	23	21.585	34.09	0	2	27	4.862	1.817	NA	0.265	NA	180	180
24	1	24	21.387	34.222	0	2	65	5.101	1.6	NA	0.239	NA	146.31	-33.69
25	1	25	21.321	34.156	0	2	83	5.194	1.545	NA	0.094	NA	-135	78.69
