 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,18,18,18,24.337,2.294,0.056,18,2,1,0,2
2,0.000,0,0,0,6.546,23.050,0.000,0,2,1,0,2
