Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	24.336	26.882	0	2	10.413	0	0	NA	NA	NA	NA	NA
2	1	2	24.548	26.882	0	2	7.734	0.212	0.212	NA	0.212	NA	0	NA
3	1	3	24.548	26.882	0	2	3.931	0.212	0.212	NA	0	NA	0	0
4	1	4	24.973	26.458	0	2	28.109	0.812	0.765	NA	0.6	NA	-45	-45
5	1	5	25.255	26.245	0	2	43.779	1.166	1.118	NA	0.354	NA	-36.87	8.13
6	1	6	25.397	26.175	0	2	53.049	1.324	1.275	NA	0.158	NA	-26.565	10.305
7	1	7	25.326	26.387	0	2	38.53	1.548	1.107	NA	0.224	NA	108.435	135
8	1	8	25.255	26.528	0	2	23.7	1.706	0.985	NA	0.158	NA	116.565	8.13
9	1	9	25.114	26.387	0	2	42.762	1.906	0.922	NA	0.2	NA	-135	108.435
10	1	10	25.114	26.387	0	2	37.834	1.906	0.922	NA	0	NA	0	135
11	1	11	25.114	26.387	0	2	18.358	1.906	0.922	NA	0	NA	0	0
12	1	12	24.831	26.458	0	2	62.235	2.197	0.652	NA	0.292	NA	165.964	165.964
13	1	13	23.629	27.094	0	2	9.346	3.558	0.738	NA	1.36	NA	152.103	-13.861
14	1	14	22.78	26.953	0	2	0	4.418	1.557	NA	0.86	NA	-170.538	37.36
15	1	15	21.649	27.236	0	2	2.502	5.584	2.711	NA	1.166	NA	165.964	-23.499
16	1	16	21.578	27.377	0	2	0	5.743	2.802	NA	0.158	NA	116.565	-49.399
17	1	17	21.649	27.236	0	2	0.976	5.901	2.711	NA	0.158	NA	-63.435	-180
18	1	18	21.649	27.094	0	2	0	6.042	2.696	NA	0.141	NA	-90	-26.565
19	1	19	21.861	27.094	0	2	10.852	6.254	2.484	NA	0.212	NA	0	90
20	1	20	22.073	26.953	0	2	0	6.509	2.264	NA	0.255	NA	-33.69	-33.69
21	1	21	21.932	26.741	0	2	0	6.764	2.409	NA	0.255	NA	-123.69	-90
22	1	22	22.144	26.811	0	2	0	6.988	2.193	NA	0.224	NA	18.435	142.125
23	1	23	21.932	26.811	0	2	3.142	7.2	2.406	NA	0.212	NA	180	161.565
24	1	24	22.214	26.811	0	2	0.44	7.483	2.123	NA	0.283	NA	0	-180
25	1	25	22.002	26.811	0	2	7.057	7.695	2.335	NA	0.212	NA	180	180
26	1	26	21.932	26.811	0	2	0.488	7.766	2.406	NA	0.071	NA	180	0
27	1	27	21.79	26.811	0	2	0	7.907	2.547	NA	0.141	NA	180	0
28	1	28	21.719	26.811	0	2	12.37	7.978	2.618	NA	0.071	NA	180	0
29	1	29	21.719	26.811	0	2	0	7.978	2.618	NA	0	NA	0	-180
30	1	30	21.295	26.882	0	2	8.388	8.408	3.041	NA	0.43	NA	170.538	170.538
31	1	31	21.507	26.953	0	2	7.461	8.632	2.83	NA	0.224	NA	18.435	-152.103
32	1	32	21.507	26.953	0	2	0	8.632	2.83	NA	0	NA	0	-18.435
33	1	33	21.507	26.953	0	2	0	8.632	2.83	NA	0	NA	0	0
34	1	34	21.861	26.811	0	2	0	9.013	2.476	NA	0.381	NA	-21.801	-21.801
35	1	35	21.649	26.811	0	2	2.215	9.225	2.688	NA	0.212	NA	180	-158.199
36	1	36	21.507	26.953	0	2	0	9.425	2.83	NA	0.2	NA	135	-45
37	1	37	21.295	26.953	0	2	0	9.637	3.042	NA	0.212	NA	180	45
38	1	38	21.295	27.023	0	2	0	9.708	3.044	NA	0.071	NA	90	-90
39	1	39	21.154	27.236	0	2	0	9.963	3.202	NA	0.255	NA	123.69	33.69
40	1	40	21.154	27.023	0	2	0	10.175	3.186	NA	0.212	NA	-90	146.31
41	1	41	21.012	27.236	0	2	0	10.43	3.343	NA	0.255	NA	123.69	-146.31
42	1	42	20.941	27.023	0	2	0	10.654	3.398	NA	0.224	NA	-108.435	127.875
43	1	43	20.941	27.165	0	2	0	10.795	3.406	NA	0.141	NA	90	-161.565
44	1	44	20.659	27.165	0	2	0	11.078	3.688	NA	0.283	NA	180	90
45	1	45	20.234	27.518	0	2	0	11.63	4.151	NA	0.552	NA	140.194	-39.806
46	1	46	19.881	27.306	0	2	0	12.043	4.476	NA	0.412	NA	-149.036	70.769
47	2	1	27.153	25.303	0	2	47.125	0	0	NA	NA	NA	NA	NA
48	2	2	27.279	25.303	0	2	26.5	0.125	0.125	NA	0.125	NA	0	NA
49	2	3	27.467	25.366	0	2	45	0.324	0.32	NA	0.198	NA	18.435	18.435
50	2	4	27.404	25.397	0	2	28.5	0.394	0.268	NA	0.07	NA	153.435	135
51	2	5	27.404	25.241	0	2	24.5	0.551	0.259	NA	0.157	NA	-90	116.565
52	2	6	27.592	25.272	0	2	8	0.741	0.44	NA	0.191	NA	9.462	99.462
53	2	7	27.812	25.241	0	2	6.188	0.963	0.661	NA	0.222	NA	-8.13	-17.592
54	2	8	27.78	25.241	0	2	10	0.994	0.63	NA	0.031	NA	180	-171.87
55	2	9	27.624	25.303	0	2	18.188	1.163	0.47	NA	0.169	NA	158.199	-21.801
56	2	10	27.624	25.335	0	2	49.5	1.195	0.471	NA	0.031	NA	90	-68.199
57	2	11	27.624	25.178	0	2	29.812	1.351	0.487	NA	0.157	NA	-90	-180
58	2	12	27.592	25.178	0	2	4	1.383	0.457	NA	0.031	NA	180	-90
59	2	13	27.592	25.115	0	2	49.5	1.445	0.478	NA	0.063	NA	-90	90
60	2	14	27.561	25.178	0	2	3	1.516	0.426	NA	0.07	NA	116.565	-153.435
61	2	15	27.435	25.209	0	2	12	1.645	0.297	NA	0.129	NA	165.964	49.399
62	2	16	27.435	25.209	0	2	4	1.645	0.297	NA	0	NA	0	-165.964
63	2	17	27.53	25.052	0	2	16.125	1.828	0.452	NA	0.183	NA	-59.036	-59.036
